,0
2641,143843.98737311416
2642,119263.74016810123
2643,105775.77337011574
2644,126386.97963347807
2645,92984.13294220505
2646,99947.45144535505
2647,115416.22742842774
2648,91799.33221937976
2649,116457.70512922312
2650,121118.7627235419
2651,127527.61183653126
2652,142044.17845096963
2653,58701.579545949964
2654,121712.57956067965
2655,131629.68602055346
2656,68557.39259653189
2657,137789.8816875993
2658,89076.76470023142
2659,164263.16977791867
2660,167223.52802236646
2661,88592.29648029865
2662,138771.1946784067
2663,121348.27062948057
2664,161643.14278432095
2665,100368.6711052536
2666,466717.674692926
2667,85994.48156506663
2668,111374.43938374057
2669,68532.52662240018
2670,85519.45669440947
2671,138672.05872191972
2672,173911.84701201192
2673,175902.20557306876
2674,107259.86683189664
2675,117314.78223644706
2676,111286.50927816852
2677,87609.98131472661
2678,112939.33563466641
2679,87594.61389767463
2680,136434.71621495002
2681,129694.48774040845
2682,114484.84568307354
2683,95851.41748233853
2684,117793.51517804507
2685,99575.48930680563
2686,224991.22229790862
2687,128925.51369552544
2688,123186.83107478297
2689,51359.96988962223
2690,102644.33896530504
2691,127103.41001125216
2692,67016.78194679067
2693,125717.01421452663
2694,135923.2533299294
2695,89109.48816328277
2696,88513.82851521175
2697,94476.13671438649
2698,126254.12423137299
2699,161814.19285098094
2700,131232.6480731793
2701,118484.98991500214
2702,110281.61792703086
2703,74615.05678890353
2704,180628.71709827823
2705,148073.35016927717
2706,102848.41532314822
2707,154758.8718367793
2708,154552.40774140653
2709,164552.86018390488
2710,132593.0219521115
2711,131631.0918034218
2712,138933.49614150223
2713,159006.9242783645
2714,169214.8562795762
2715,181931.1850898292
2716,173403.63702560295
2717,152767.52558792153
2718,154245.00076625182
2719,185131.53026008105
2720,143459.59524864543
2721,193123.14844838172
2722,104832.11746588387
2723,157700.38355260852
2724,171236.5449672297
2725,242006.7181503736
2726,158524.68550466275
2727,233673.31778067016
2728,135213.37511768314
2729,130285.6709062345
2730,148400.71807946445
2731,190569.5907315613
2732,142114.80237409082
2733,111605.92928189645
2734,209231.49693686102
2735,237154.2469691462
2736,189299.42271856347
2737,341345.08415685646
2738,191913.53286432158
2739,152912.63370855316
2740,135865.6617086484
2741,153759.0705900983
2742,138827.8151416934
2743,142323.49219952445
2744,89449.99847053213
2745,87286.70775589184
2746,187641.14497360238
2747,231779.67801760606
2748,216402.32548522518
2749,212281.72037560405
2750,230375.03803860367
2751,180414.99615563726
2752,211280.67384599638
2753,200530.15615793382
2754,227544.30980395465
2755,207921.58537116402
2756,240844.42561336822
2757,258723.91272382555
2758,249027.62988622813
2759,303684.71204251936
2760,229873.66844849614
2761,222101.84625172848
2762,198575.43595284328
2763,220825.09826237313
2764,192478.27497951355
2765,179999.1559518457
2766,287809.338091876
2767,155645.29673606541
2768,149903.77718804072
2769,153180.42722404946
2770,174071.24499688332
2771,201155.90975247647
2772,161534.2498881582
2773,227280.94281790341
2774,219285.56731442947
2775,217897.79704081593
2776,200807.0687055653
2777,219632.6372182463
2778,218153.3317153544
2779,190603.29220935045
2780,206500.1681559038
2781,133214.66332750782
2782,150643.12407900995
2783,170956.17220323381
2784,140465.68633068702
2785,123024.46479773358
2786,145780.92770367587
2787,125976.10566670459
2788,136999.90719031208
2789,249832.95660997328
2790,205594.72201451266
2791,207812.44788293634
2792,221296.7690565735
2793,257087.04142349208
2794,198365.11110511946
2795,238844.38206066852
2796,271170.05405393883
2797,207582.635011833
2798,223291.95323626266
2799,228337.5011959496
2800,250903.37919143558
2801,219357.19952699146
2802,136336.06822748884
2803,129668.76761528102
2804,255447.19371410008
2805,204699.09074495058
2806,205076.43254153122
2807,211037.6283831651
2808,200794.62885963282
2809,190840.48697393227
2810,218809.64124033434
2811,192265.37626886368
2812,205200.96246257675
2813,180962.6340368195
2814,180876.56238749612
2815,192160.89849373902
2816,98972.07443689392
2817,148832.60133541224
2818,122178.1998151824
2819,145753.5672091072
2820,136210.9227364894
2821,126763.09542735667
2822,184370.66825177
2823,150302.55696126202
2824,244709.30511919787
2825,133568.3561826306
2826,146405.63465423963
2827,141971.30951230056
2828,126581.7631958212
2829,126590.41314214392
2830,121510.06415847338
2831,126718.91932757664
2832,134504.81218995847
2833,97402.3807597062
2834,90255.11665309634
2835,116077.75541302859
2836,64252.66411617523
2837,116834.12170642993
2838,112841.00128675657
2839,113254.49923277064
2840,118154.45727686535
2841,80184.7150055187
2842,119554.73211455363
2843,37903.50618238821
2844,86558.43750172542
2845,141053.38841496976
2846,145148.11406472092
2847,148622.73560013174
2848,113818.1734011971
2849,163283.43088002305
2850,152582.5655801937
2851,150326.51130943903
2852,103925.05530717512
2853,172356.86041947364
2854,177191.29489171924
2855,143015.42051648127
2856,104296.64783860452
2857,175401.21385907638
2858,155481.17209816497
2859,219357.283747458
2860,195209.57778443
2861,125301.98235775628
2862,232604.04447893114
2863,199180.09350424886
2864,232447.31706085146
2865,198252.7726021835
2866,190917.99678449583
2867,224075.64762089797
2868,218210.5992001833
2869,260524.68069783621
2870,167120.8143325289
2871,230862.70961909904
2872,112781.06457311989
2873,141809.81994038651
2874,48014.04032527312
2875,80080.17719951196
2876,103619.05013526656
2877,153713.7540581429
2878,105332.83452114956
2879,41553.96360828243
2880,33247.026971706466
2881,73486.31264733119
2882,49386.23064302122
2883,326284.8757385056
2884,287037.3629565663
2885,219447.9127659516
2886,133547.2383763244
2887,213213.59532487337
2888,148319.23695125128
2889,163597.90634259343
2890,169447.91352748833
2891,307091.94868385827
2892,253239.06258501805
2893,236123.91213393956
2894,226878.19406494655
2895,175917.35280080079
2896,199178.21334963708
2897,240963.02905130078
2898,187396.9690912122
2899,305915.43216714746
2900,318169.5760270574
2901,334519.8576272249
2902,360008.8244820692
2903,73510.11067792313
2904,197178.60909173725
2905,153197.6907925618
2906,175983.33636801998
2907,135233.23612722897
2908,100543.3695301629
2909,127924.34630910703
2910,175614.25271972455
2911,122611.03695890776
2912,133601.99008663918
2913,78597.05730671906
2914,71284.34870768119
2915,144688.15739365964
2916,98309.33793323788
2917,65087.7787795045
2918,73179.67650134399
2919,88776.9979679469
2920,69249.56010235098
2921,176127.01614914325
2922,170969.3487522775
2923,161621.4554124319
2924,172233.51062202064
2925,153403.14482461964
2926,128415.26138842717
2927,127140.17892368574
2928,174005.4808106919
2929,221840.09459247626
